,Sex,Race/Ethnicity,Age Group,Year,Injuries,Population,Female,Male,Black,Hispanic,Other Non-Hispanic,White Non-Hispanice,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
359,Male,Black,05-09,2005,0,1612244,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Male,Hispanic,05-09,2005,0,1895935,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Male,Other Non-Hispanic,05-09,2005,0,541175,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Female,White Non-Hispanice,05-09,2005,0,5565445,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Female,Black,05-09,2005,0,1559949,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Female,Hispanic,05-09,2005,0,1810708,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Female,Other Non-Hispanic,05-09,2005,0,537798,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Male,White Non-Hispanice,05-09,2006,0,5833223,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Male,Black,05-09,2006,0,1624718,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Male,Hispanic,05-09,2006,0,1972401,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Male,Other Non-Hispanic,05-09,2006,0,559173,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Female,White Non-Hispanice,05-09,2006,0,5542193,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Female,Black,05-09,2006,0,1572546,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Female,Hispanic,05-09,2006,0,1884681,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Female,Other Non-Hispanic,05-09,2006,0,555753,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Male,White Non-Hispanice,05-09,2007,0,5806959,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Male,Black,05-09,2007,0,1634478,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Male,Hispanic,05-09,2007,0,2055428,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Male,Other Non-Hispanic,05-09,2007,0,577063,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Female,White Non-Hispanice,05-09,2007,0,5517040,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Female,Black,05-09,2007,0,1582720,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Female,Hispanic,05-09,2007,0,1967227,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Female,Other Non-Hispanic,05-09,2007,0,573696,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Male,White Non-Hispanice,05-09,2008,0,5795001,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Male,Black,05-09,2008,0,1641641,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Male,Hispanic,05-09,2008,0,2144807,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Male,Other Non-Hispanic,05-09,2008,0,599665,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Female,White Non-Hispanice,05-09,2008,0,5506596,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Female,Black,05-09,2008,0,1589295,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Female,Hispanic,05-09,2008,0,2056555,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Female,Other Non-Hispanic,05-09,2008,0,596042,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Male,White Non-Hispanice,05-09,2009,0,5787638,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Male,Black,05-09,2009,0,1658293,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,Male,Hispanic,05-09,2009,0,2238164,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Male,Other Non-Hispanic,05-09,2009,0,623660,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,Female,White Non-Hispanice,05-09,2009,0,5501865,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Female,Black,05-09,2009,0,1604711,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Female,Hispanic,05-09,2009,0,2148501,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Female,Other Non-Hispanic,05-09,2009,0,619667,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Male,White Non-Hispanice,05-09,2010,0,5771089,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Male,Black,05-09,2010,0,1676655,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,Male,Hispanic,05-09,2010,0,2300563,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,Male,Other Non-Hispanic,05-09,2010,0,641368,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Female,White Non-Hispanice,05-09,2010,0,5488180,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,Female,Black,05-09,2010,0,1620771,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Female,Hispanic,05-09,2010,0,2211866,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Female,Other Non-Hispanic,05-09,2010,0,638252,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,Male,White Non-Hispanice,05-09,2011,0,5701669,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Male,Black,05-09,2011,0,1676324,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,Male,Hispanic,05-09,2011,0,2350356,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Male,Other Non-Hispanic,05-09,2011,0,653014,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,Female,White Non-Hispanice,05-09,2011,0,5419951,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,Female,Black,05-09,2011,0,1622802,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Female,Hispanic,05-09,2011,0,2261507,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Female,Other Non-Hispanic,05-09,2011,0,646895,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,Male,White Non-Hispanice,05-09,2012,0,5678384,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Male,Black,05-09,2012,0,1699842,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,Male,Hispanic,05-09,2012,0,2404372,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Male,Other Non-Hispanic,05-09,2012,0,669116,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Female,White Non-Hispanice,05-09,2012,0,5398733,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Female,Black,05-09,2012,0,1644153,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Female,Hispanic,05-09,2012,0,2313731,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Female,Other Non-Hispanic,05-09,2012,0,658830,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Male,White Non-Hispanice,05-09,2013,0,5640099,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Male,Black,05-09,2013,0,1727759,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Male,Hispanic,05-09,2013,0,2452855,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Male,Other Non-Hispanic,05-09,2013,0,681673,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Female,White Non-Hispanice,05-09,2013,0,5367140,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,Female,Black,05-09,2013,0,1672809,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,Female,Hispanic,05-09,2013,0,2357436,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Female,Other Non-Hispanic,05-09,2013,0,667581,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Male,White Non-Hispanice,05-09,2014,0,5566168,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Male,Black,05-09,2014,0,1742753,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Male,Hispanic,05-09,2014,0,2476965,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Male,Other Non-Hispanic,05-09,2014,0,688400,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Female,White Non-Hispanice,05-09,2014,0,5301389,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Female,Black,05-09,2014,0,1688493,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Female,Hispanic,05-09,2014,0,2379743,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Female,Other Non-Hispanic,05-09,2014,0,671143,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Male,White Non-Hispanice,05-09,2015,0,5506433,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Male,Black,05-09,2015,0,1752793,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Male,Hispanic,05-09,2015,0,2497836,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Male,Other Non-Hispanic,05-09,2015,0,696491,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Female,White Non-Hispanice,05-09,2015,0,5246653,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Female,Black,05-09,2015,0,1698426,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Female,Hispanic,05-09,2015,0,2402828,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Female,Other Non-Hispanic,05-09,2015,0,675283,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Male,White Non-Hispanice,05-09,2016,0,5455543,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Male,Black,05-09,2016,0,1758325,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Male,Hispanic,05-09,2016,0,2516810,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Male,Other Non-Hispanic,05-09,2016,0,702028,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Female,White Non-Hispanice,05-09,2016,0,5198181,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Female,Black,05-09,2016,0,1701778,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Female,Hispanic,05-09,2016,0,2422191,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Female,Other Non-Hispanic,05-09,2016,0,677540,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Male,White Non-Hispanice,05-09,2017,0,5399732,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Male,Black,05-09,2017,0,1751264,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Male,Hispanic,05-09,2017,0,2510507,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Male,Other Non-Hispanic,05-09,2017,0,707119,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Female,White Non-Hispanice,05-09,2017,0,5143785,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Female,Black,05-09,2017,0,1694920,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Female,Hispanic,05-09,2017,0,2416916,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,Female,Other Non-Hispanic,05-09,2017,0,680694,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Male,White Non-Hispanice,05-09,2018,0,5354366,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Male,Black,05-09,2018,0,1744086,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Male,Hispanic,05-09,2018,0,2501916,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Male,Other Non-Hispanic,05-09,2018,0,715622,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Female,White Non-Hispanice,05-09,2018,0,5097151,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Female,Black,05-09,2018,0,1686371,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Female,Hispanic,05-09,2018,0,2410888,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Female,Other Non-Hispanic,05-09,2018,0,685242,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Male,White Non-Hispanice,10-14,2001,1616,6788460,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Male,Black,10-14,2001,0,1761745,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Male,Hispanic,10-14,2001,0,1652263,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Male,Other Non-Hispanic,10-14,2001,0,544741,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Female,White Non-Hispanice,10-14,2001,6783,6425471,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Female,Black,10-14,2001,0,1708798,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Female,Hispanic,10-14,2001,0,1579764,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Female,Other Non-Hispanic,10-14,2001,0,517436,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,Male,White Non-Hispanice,10-14,2002,2565,6780113,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Male,Black,10-14,2002,0,1808689,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Male,Hispanic,10-14,2002,0,1740853,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Male,Other Non-Hispanic,10-14,2002,0,560344,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Female,White Non-Hispanice,10-14,2002,7204,6420688,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Female,Black,10-14,2002,0,1753923,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Female,Hispanic,10-14,2002,0,1664447,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Female,Other Non-Hispanic,10-14,2002,0,532364,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Male,White Non-Hispanice,10-14,2003,0,6734510,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,Male,Black,10-14,2003,0,1844374,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Male,Hispanic,10-14,2003,0,1820980,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,Male,Other Non-Hispanic,10-14,2003,0,570614,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Female,White Non-Hispanice,10-14,2003,9713,6375507,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Female,Black,10-14,2003,0,1784918,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Female,Hispanic,10-14,2003,0,1741331,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,Female,Other Non-Hispanic,10-14,2003,0,543119,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,Female,,10-14,2003,2517,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Male,White Non-Hispanice,10-14,2004,2715,6642651,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Male,Black,10-14,2004,0,1853308,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Male,Hispanic,10-14,2004,0,1893935,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Male,Other Non-Hispanic,10-14,2004,0,578080,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Female,White Non-Hispanice,10-14,2004,9106,6287135,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Female,Black,10-14,2004,1701,1793885,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Female,Hispanic,10-14,2004,0,1811940,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Female,Other Non-Hispanic,10-14,2004,0,550746,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Male,White Non-Hispanice,10-14,2005,0,6500874,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Male,Black,10-14,2005,0,1832956,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Male,Hispanic,10-14,2005,0,1947665,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Male,Other Non-Hispanic,10-14,2005,0,582702,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Female,White Non-Hispanice,10-14,2005,6069,6154414,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Female,Black,10-14,2005,1455,1772549,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Female,Hispanic,10-14,2005,0,1863828,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Female,Other Non-Hispanic,10-14,2005,0,557591,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Male,White Non-Hispanice,10-14,2006,1711,6377448,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Male,Black,10-14,2006,0,1804779,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Male,Hispanic,10-14,2006,0,1998433,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Male,Other Non-Hispanic,10-14,2006,0,590534,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Female,White Non-Hispanice,10-14,2006,7452,6034582,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Female,Black,10-14,2006,1803,1745291,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Female,Hispanic,10-14,2006,0,1913636,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Female,Other Non-Hispanic,10-14,2006,0,568435,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Male,White Non-Hispanice,10-14,2007,0,6256162,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Male,Black,10-14,2007,0,1777494,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,Male,Hispanic,10-14,2007,0,2040665,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,Male,Other Non-Hispanic,10-14,2007,0,596639,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Female,White Non-Hispanice,10-14,2007,7975,5921963,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,Female,Black,10-14,2007,1678,1716222,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,Female,Hispanic,10-14,2007,0,1954031,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Female,Other Non-Hispanic,10-14,2007,0,577866,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Male,White Non-Hispanice,10-14,2008,1813,6157814,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Male,Black,10-14,2008,0,1752126,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,Male,Hispanic,10-14,2008,0,2084128,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Male,Other Non-Hispanic,10-14,2008,0,604113,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Female,White Non-Hispanice,10-14,2008,7099,5833016,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Female,Black,10-14,2008,0,1692101,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Female,Hispanic,10-14,2008,0,1995860,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Female,Other Non-Hispanic,10-14,2008,0,587497,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Male,White Non-Hispanice,10-14,2009,1606,6092492,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Male,Black,10-14,2009,0,1736232,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Male,Hispanic,10-14,2009,0,2131829,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Male,Other Non-Hispanic,10-14,2009,0,611279,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Female,White Non-Hispanice,10-14,2009,6757,5772935,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Female,Black,10-14,2009,0,1675398,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Female,Hispanic,10-14,2009,0,2042037,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Female,Other Non-Hispanic,10-14,2009,0,598362,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,Male,White Non-Hispanice,10-14,2010,2824,6046335,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Male,Black,10-14,2010,0,1731485,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Male,Hispanic,10-14,2010,0,2182460,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Male,Other Non-Hispanic,10-14,2010,0,619695,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,Female,White Non-Hispanice,10-14,2010,9716,5731169,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
